adminPcode,name,male_population_2023,female_population_2023,population_2023,crude_birth_rate_2023
LK2142,Doluwa,23833,23833,47666,15
LK2142005,Galoya,723,722,1445,15
LK2142010,Haloya,722,722,1444,15
LK2142015,Wariyagala,722,722,1444,15
LK2142020,Megoda Kalugamuwa,722,722,1444,15
LK2142025,Ganegoda,722,722,1444,15
LK2142030,Godawela,722,722,1444,15
LK2142035,Nawa Gurukele,722,722,1444,15
LK2142040,Nillamba,722,722,1444,15
LK2142045,Nawa Nillamba,722,722,1444,15
LK2142050,Palledelthota,722,722,1444,15
LK2142055,Gurukele,722,722,1444,15
LK2142060,Legumdeniya,722,722,1444,15
LK2142065,Orayanwatta,722,722,1444,15
LK2142070,Doluwa,722,722,1444,15
LK2142075,Inguruwatta,722,722,1444,15
LK2142080,Naranvita,722,722,1444,15
LK2142085,Atuwewatta,722,722,1444,15
LK2142090,Gampolawatta,722,722,1444,15
LK2142095,Wewathenna,722,722,1444,15
LK2142100,Thundeniya,722,722,1444,15
LK2142105,Kahawatta,722,722,1444,15
LK2142110,Gothatuwela,722,722,1444,15
LK2142115,Millagahamula,722,722,1444,15
LK2142120,Pabadeniya,722,722,1444,15
LK2142125,Panvilathenna,722,722,1444,15
LK2142130,Masgolla,722,722,1444,15
LK2142135,Thumpelawaka,722,722,1444,15
LK2142140,Mulgama,722,722,1444,15
LK2142145,Ududeniya,722,722,1444,15
LK2142150,Hunugala,722,722,1444,15
LK2142155,Rajathalawa,722,722,1444,15
LK2142160,Pupuressa,722,722,1444,15
LK2142165,Pitawala,722,722,1444,15
LK2145,Pathahewaheta,23833,23833,47666,15
LK2145005,Uduwelawatta Colony,327,326,653,15
LK2145010,Galthenna,326,326,652,15
LK2145015,Wathuliyedda,326,326,652,15
LK2145020,Monarangala,326,326,652,15
LK2145025,Nehiniwela,326,326,652,15
LK2145030,Godompitiya,326,326,652,15
LK2145035,Hippola,326,326,652,15
LK2145040,Kossinna,326,326,652,15
LK2145045,Thalathuoya West,326,326,652,15
LK2145050,Pussathenna,326,326,652,15
LK2145055,Pinnagolla,326,326,652,15
LK2145060,Singharagama,326,326,652,15
LK2145065,Haragama,326,326,652,15
LK2145070,Kapuliyadda East,326,326,652,15
LK2145075,Kapuliyadda West,326,326,652,15
LK2145080,Doolmure,326,326,652,15
LK2145085,Bootawatta North,326,326,652,15
LK2145090,Thalathuoya East,326,326,652,15
LK2145095,Ankelipitiya,326,326,652,15
LK2145100,Batagalla,326,326,652,15
LK2145105,Ethulgama East,326,326,652,15
LK2145110,Ethulgama North,326,326,652,15
LK2145115,Uduwela Pallegama East,326,326,652,15
LK2145120,Uduwela Pallegama West,326,326,652,15
LK2145125,Uduwela Pallegama South,326,326,652,15
LK2145130,Uduwela Udagama West,326,326,652,15
LK2145135,Uduwela Udagama East,326,326,652,15
LK2145140,Ratemulla,326,326,652,15
LK2145145,Pooliyadda,326,326,652,15
LK2145150,Ethulgama West,326,326,652,15
LK2145155,Ethulgama South,326,326,652,15
LK2145160,Haputhale Egodagama,326,326,652,15
LK2145165,Haputhale Udagama,326,326,652,15
LK2145170,Moragolla,326,326,652,15
LK2145175,Haputhale Pallegama,326,326,652,15
LK2145180,Nugaliyadda Ihala,326,326,652,15
LK2145185,Nugaliyadda Pahala,326,326,652,15
LK2145190,Bootawatta South,326,326,652,15
LK2145195,Godamunna West,326,326,652,15
LK2145200,Narangasthenna,326,326,652,15
LK2145205,Godalawela,326,326,652,15
LK2145210,Bolepa,326,326,652,15
LK2145215,Pathamailapitiya South,326,326,652,15
LK2145220,Pathamailapitiya North,326,326,652,15
LK2145225,Udamailapitiya North,326,326,652,15
LK2145230,Damunugolla,326,326,652,15
LK2145235,Marassana,326,326,652,15
LK2145240,Medadeniya,326,326,652,15
LK2145245,Welegama,326,326,652,15
LK2145250,Godamunna East,326,326,652,15
LK2145255,Letiyagolla,326,326,652,15
LK2145260,Sriyagama,326,326,652,15
LK2145265,Medagama Udagama,326,326,652,15
LK2145270,Medagama Pallegama,326,326,652,15
LK2145275,Kandewela,326,326,652,15
LK2145280,Elikewela,326,326,652,15
LK2145285,Meeruppa,326,326,652,15
LK2145290,Kethigannawela,326,326,652,15
LK2145295,Udamailapitiya South,326,326,652,15
LK2145300,Galagoda,326,326,652,15
LK2145305,Hewavissa East,326,326,652,15
LK2145310,Hewavissa West,326,326,652,15
LK2145315,Bawlana,326,326,652,15
LK2145320,Oluwawatta,326,326,652,15
LK2145325,Kiriwanagoda,326,326,652,15
LK2145330,Ududeniya Madige,326,326,652,15
LK2145335,Unuvinna East,326,326,652,15
LK2145340,Unuvinna West,326,326,652,15
LK2145345,Ududeniya,326,326,652,15
LK2145350,Bopitiya,326,326,652,15
LK2145355,Pothgoda,326,326,652,15
LK2145360,Kahambiliyawa,326,326,652,15
LK2145365,Neelawala,326,326,652,15
LK2148,Deltota,23833,23833,47666,15
LK2148005,Perawatta West,822,822,1644,15
LK2148010,Perawatta East,822,821,1643,15
LK2148015,Palugama,822,821,1643,15
LK2148020,Udadelthota,822,821,1643,15
LK2148025,Galaha,822,821,1643,15
LK2148030,Suduwella,822,821,1643,15
LK2148035,Greatweliya,822,821,1643,15
LK2148040,Bawlanawatta Janapadaya,822,821,1643,15
LK2148045,Maussawa,822,821,1643,15
LK2148050,Wanahapuwa,822,821,1643,15
LK2148055,Bopitiya Nagaraya,822,821,1643,15
LK2148060,Medakekila,822,821,1643,15
LK2148065,Karagaskada South,822,821,1643,15
LK2148070,Karagaskada North,822,821,1643,15
LK2148075,Gonangoda,822,821,1643,15
LK2148080,Kandegama,822,821,1643,15
LK2148085,Wetakepotha,822,821,1643,15
LK2148090,Pattiyagama Pallegama,822,821,1643,15
LK2148095,Kiriwanaketiya,822,821,1643,15
LK2148100,Kolambissa West,822,821,1643,15
LK2148105,Murapola West,822,821,1643,15
LK2148110,Murapola East,822,821,1643,15
LK2148115,Kolambissa East,822,821,1643,15
LK2148120,Nawaneliya,822,821,1643,15
LK2148125,Kotagepitiya,822,821,1643,15
LK2148130,Wadiyagoda,822,821,1643,15
LK2148135,Pattiyagama Udagama,822,821,1643,15
LK2148140,Pattiyagama Gabadagama North,822,821,1643,15
LK2148145,Pattiyagama Gabadagama South,822,821,1643,15
LK2151,Udapalatha,23833,23833,47666,15
LK2151005,Egoda Kalugamuwa,487,486,973,15
LK2151010,Udovita,486,486,972,15
LK2151015,Kirinda,486,486,972,15
LK2151020,Galgediyawa,486,486,972,15
LK2151025,Ranawala,486,486,972,15
LK2151030,Bowala,486,486,972,15
LK2151035,Rathmalkaduwa,486,486,972,15
LK2151040,Hapugaspitiya,486,486,972,15
LK2151045,Unambuwa,486,486,972,15
LK2151050,Ilangawatta,486,486,972,15
LK2151055,Kahatapitiya,486,486,972,15
LK2151060,Bothalapitiya,486,486,972,15
LK2151065,Gampola East,486,486,972,15
LK2151070,Mount Temple,486,486,972,15
LK2151075,Keerapane,486,486,972,15
LK2151080,Sinhapitiya North,486,486,972,15
LK2151085,Sinhapitiya South,486,486,972,15
LK2151090,Gampola West,486,486,972,15
LK2151095,Polkumbura,486,486,972,15
LK2151100,Illawathura,486,486,972,15
LK2151105,Angammana East,486,486,972,15
LK2151110,Angammana West,486,486,972,15
LK2151115,Aregoda,486,486,972,15
LK2151120,Kurukude,486,486,972,15
LK2151125,Kudamake,486,486,972,15
LK2151130,Godagama,486,486,972,15
LK2151135,Jayamalapura,486,486,972,15
LK2151140,Amunupuraya,486,486,972,15
LK2151145,Wattehena,486,486,972,15
LK2151150,Millagaspitiya,486,486,972,15
LK2151155,Udagama,486,486,972,15
LK2151160,Hunukotugama,486,486,972,15
LK2151165,Dunukeulla,486,486,972,15
LK2151170,Wanahapuwa,486,486,972,15
LK2151175,Ihalagama,486,486,972,15
LK2151180,Paradeka,486,486,972,15
LK2151185,Amuhena,486,486,972,15
LK2151190,Delpitiya,486,486,972,15
LK2151195,Nawadevita,486,486,972,15
LK2151200,Galatha,486,486,972,15
LK2151205,Pallegama,486,486,972,15
LK2151210,Pussellawa,486,486,972,15
LK2151215,Wahugapitiya,486,486,972,15
LK2151220,Pussellawagama,486,486,972,15
LK2151225,Doragala,486,486,972,15
LK2151230,Kekulanda,486,486,972,15
LK2151235,Weliganga,486,486,972,15
LK2151240,Kalugalhinna,486,486,972,15
LK2151245,Mawathura,486,486,972,15
LK2154,Ganga Ihala Korale,23833,23833,47666,15
LK2154005,Kohowala,769,769,1538,15
LK2154010,Polmalagama,769,768,1537,15
LK2154015,Galpaya,769,768,1537,15
LK2154020,Herakola,769,768,1537,15
LK2154025,Wallahagoda,769,768,1537,15
LK2154030,Maligapurana,769,768,1537,15
LK2154035,Gampolawela,769,768,1537,15
LK2154040,Ethgala North,769,768,1537,15
LK2154045,Thembiligala,769,768,1537,15
LK2154050,Pellapitiya North,769,768,1537,15
LK2154055,Malwattagama,769,768,1537,15
LK2154060,Giraulla,769,768,1537,15
LK2154065,Karagala,769,768,1537,15
LK2154070,Wetakedeniya,769,768,1537,15
LK2154075,Uduwella,769,768,1537,15
LK2154080,Patithalawa,769,768,1537,15
LK2154085,Kelly Group,769,768,1537,15
LK2154090,Alugolla,769,768,1537,15
LK2154095,Gemunupura,769,768,1537,15
LK2154100,Yatapana,769,768,1537,15
LK2154105,Pellapitiya South,769,768,1537,15
LK2154110,Ulapane North,769,768,1537,15
LK2154115,Udagama,769,768,1537,15
LK2154120,Ethgala West,769,768,1537,15
LK2154125,Ethgala East,769,768,1537,15
LK2154130,Sinhapura,769,768,1537,15
LK2154135,Ulapane South,769,768,1537,15
LK2154140,Pitakanda,769,768,1537,15
LK2154145,Udahenthenna,769,768,1537,15
LK2154150,Rakshawa,769,768,1537,15
LK2154155,Miyanagolla,769,768,1537,15
LK2157,Pasbagekorale,23833,23833,47666,15
LK2157005,Pallegama,822,822,1644,15
LK2157010,Warakawa,822,821,1643,15
LK2157015,Weligodawatta,822,821,1643,15
LK2157020,Dandubediruppa,822,821,1643,15
LK2157025,Penithuduwa,822,821,1643,15
LK2157030,Pahala Rambukpitiya,822,821,1643,15
LK2157035,Uda Rambukpitiya,822,821,1643,15
LK2157040,Balanthota North,822,821,1643,15
LK2157045,Weligampola,822,821,1643,15
LK2157050,Karahandungala,822,821,1643,15
LK2157055,Nawalapitiya South,822,821,1643,15
LK2157060,Nawalapitiya North,822,821,1643,15
LK2157065,Nawalapitiya West,822,821,1643,15
LK2157070,Nawalapitiya East,822,821,1643,15
LK2157075,Imbulpitiya,822,821,1643,15
LK2157080,Greenwood,822,821,1643,15
LK2157085,Bawwagama,822,821,1643,15
LK2157090,Kendopitiya,822,821,1643,15
LK2157095,Aluthgama,822,821,1643,15
LK2157100,Balanthota South,822,821,1643,15
LK2157105,Dekinda,822,821,1643,15
LK2157110,Mapakanda North,822,821,1643,15
LK2157115,Inguruoya North,822,821,1643,15
LK2157120,Kadiyanlena,822,821,1643,15
LK2157125,Westhole,822,821,1643,15
LK2157130,Inguruoya South,822,821,1643,15
LK2157135,Mapakanda South,822,821,1643,15
LK2157140,Wewegama,822,821,1643,15
LK2157145,Hydree,822,821,1643,15
LK22,Matale,476667,476666,953333,15
LK2203,Galewela,43334,43333,86667,15
LK2203005,Wetakoluwewa,735,734,1469,15
LK2203010,Dewahoowa Colony 2,734,734,1468,15
LK2203015,Makulugaswewa,734,734,1468,15
LK2203020,Ibbankatuwa,734,734,1468,15
LK2203025,Thalakiriyagama,734,734,1468,15
LK2203030,Thennakonpura,734,734,1468,15
LK2203035,Dandubendiruppa,734,734,1468,15
LK2203040,Dewahoowa Colony 1,734,734,1468,15
LK2203045,Bulanawewa,734,734,1468,15
LK2203050,Pahala Diggala,734,734,1468,15
LK2203055,Meewalapathaha,734,734,1468,15
LK2203060,Pahala Wewa,734,734,1468,15
LK2203065,Yatigalpotta,734,734,1468,15
LK2203070,Kumbukgolla,734,734,1468,15
LK2203075,Kosgahahinna,734,734,1468,15
LK2203080,Ralalerotawewa,734,734,1468,15
LK2203085,Moragolla,734,734,1468,15
LK2203090,Pibidunugama,734,734,1468,15
LK2203095,Aluthwewa,734,734,1468,15
LK2203100,Bambaragaswewa,734,734,1468,15
LK2203105,Beliyakanda,734,734,1468,15
LK2203110,Puwakpitiya,734,734,1468,15
LK2203115,Walaswewa,734,734,1468,15
LK2203120,Galapamula,734,734,1468,15
LK2203125,Damunumulla,734,734,1468,15
LK2203130,Pattiwela,734,734,1468,15
LK2203135,Nilagama,734,734,1468,15
LK2203140,Hombawa,734,734,1468,15
LK2203145,Silwathgama,734,734,1468,15
LK2203150,Weragalawatta,734,734,1468,15
LK2203155,Palu Hombawa,734,734,1468,15
LK2203160,Dambawatawana,734,734,1468,15
LK2203165,Nabadagahawatta,734,734,1468,15
LK2203170,Galewela Town,734,734,1468,15
LK2203175,Pathkolagolla,734,734,1468,15
LK2203180,Kospotha,734,734,1468,15
LK2203185,Ranwediyawa,734,734,1468,15
LK2203190,Pahala Bambawa,734,734,1468,15
LK2203195,Danduyaya,734,734,1468,15
LK2203200,Dambagolla,734,734,1468,15
LK2203205,Ihala Bambawa,734,734,1468,15
LK2203210,Siyambalagahawela,734,734,1468,15
LK2203215,Pihilyaya,734,734,1468,15
LK2203220,Medabedda North,734,734,1468,15
LK2203225,Divulgaskotuwa,734,734,1468,15
LK2203230,Hathadukkuwa,734,734,1468,15
LK2203235,Beligamuwa,734,734,1468,15
LK2203240,Medabedda South,734,734,1468,15
LK2203245,Wahakotte,734,734,1468,15
LK2203250,Galgodayaya,734,734,1468,15
LK2203255,Palapathwala,734,734,1468,15
LK2203260,Dembawa,734,734,1468,15
LK2203265,Elamalpotha,734,734,1468,15
LK2203270,Yatiwehera,734,734,1468,15
LK2203275,Lenawala,734,734,1468,15
LK2203280,Hewanwela,734,734,1468,15
LK2203285,Wegodapola,734,734,1468,15
LK2203290,Kendangamuwa,734,734,1468,15
LK2203295,Madipola,734,734,1468,15
LK2206,Dambulla,43333,43333,86666,15
LK2206005,Siyambala Wewa,748,747,1495,15
LK2206010,Avudangawa,747,747,1494,15
LK2206015,Gedigaswalana,747,747,1494,15
LK2206020,Pidurangala,747,747,1494,15
LK2206025,Thalkote,747,747,1494,15
LK2206030,Digampathaha,747,747,1494,15
LK2206035,Inamaluwa,747,747,1494,15
LK2206040,Nagalawewa,747,747,1494,15
LK2206045,Pothana,747,747,1494,15
LK2206050,Kimbissa,747,747,1494,15
LK2206055,Egodawewa,747,747,1494,15
LK2206060,Palutawa,747,747,1494,15
LK2206065,Sigiriya,747,747,1494,15
LK2206070,Mailattawa,747,747,1494,15
LK2206075,Pol Attawa,747,747,1494,15
LK2206080,Nikawatawana,747,747,1494,15
LK2206085,Kumbukkandanwala,747,747,1494,15
LK2206090,Bellanneoya,747,747,1494,15
LK2206095,Rathmalkatuwa,747,747,1494,15
LK2206100,Welihena,747,747,1494,15
LK2206105,Etawarahena,747,747,1494,15
LK2206110,Pallegama,747,747,1494,15
LK2206115,Bulagala,747,747,1494,15
LK2206120,Pelvehera,747,747,1494,15
LK2206130,Pahala Erevula,747,747,1494,15
LK2206135,Ihala Ereula,747,747,1494,15
LK2206140,Welangolla,747,747,1494,15
LK2206145,Wewala Wewa,747,747,1494,15
LK2206150,Yakkuragala North,747,747,1494,15
LK2206155,Vilhatha,747,747,1494,15
LK2206160,Athuparayaya,747,747,1494,15
LK2206165,Pahala Wewa,747,747,1494,15
LK2206170,Dambulla Town,747,747,1494,15
LK2206175,Dambulugama,747,747,1494,15
LK2206180,Haluapullana Wewa,747,747,1494,15
LK2206185,Pohoranwewa,747,747,1494,15
LK2206190,Yapagama,747,747,1494,15
LK2206195,Rathmalgaha Ela,747,747,1494,15
LK2206200,Yakkuragala South,747,747,1494,15
LK2206205,Kalundewa Aluthgama,747,747,1494,15
LK2206210,Angunawel Pelessa,747,747,1494,15
LK2206215,Kalogaha Ela,747,747,1494,15
LK2206220,Thittawelgolla,747,747,1494,15
LK2206225,Moragollewa,747,747,1494,15
LK2206230,Kapuwatta,747,747,1494,15
LK2206235,Kiralagolla,747,747,1494,15
LK2206240,Wavulambe,747,747,1494,15
LK2206245,Embulambe,747,747,1494,15
LK2206250,Puwak Attawala,747,747,1494,15
LK2206255,Kalundewa Paranagama,747,747,1494,15
LK2206260,Walgamwewa,747,747,1494,15
LK2206270,Pannampitiya,747,747,1494,15
LK2206275,Welamitiyawa,747,747,1494,15
LK2206280,Etha Bendiwewa,747,747,1494,15
LK2206285,Lenadora North,747,747,1494,15
LK2206290,Lenadora South,747,747,1494,15
LK2206295,Nayakumbura,747,747,1494,15
LK2206300,Kandalama,747,747,1494,15
LK2209,Naula,43333,43333,86666,15
LK2209005,Ussattawa,834,833,1667,15
LK2209010,Nikula,833,833,1666,15
LK2209015,Serudandapola,833,833,1666,15
LK2209020,Haduwa,833,833,1666,15
LK2209025,Bambaragahawatta,833,833,1666,15
LK2209030,Dambagolla,833,833,1666,15
LK2209035,Helambagahawatta,833,833,1666,15
LK2209040,Pubbiliya,833,833,1666,15
LK2209045,Thalagoda,833,833,1666,15
LK2209050,Maragamuwa,833,833,1666,15
LK2209055,Haduwela,833,833,1666,15
LK2209060,Dodamattawela,833,833,1666,15
LK2209065,Karavilahena,833,833,1666,15
LK2209070,Bobella,833,833,1666,15
LK2209075,Bibila,833,833,1666,15
LK2209080,Murutholuwa,833,833,1666,15
LK2209085,Mailpitiya,833,833,1666,15
LK2209090,Wewattawa,833,833,1666,15
LK2209095,Penalaboda,833,833,1666,15
LK2209100,Naula,833,833,1666,15
LK2209105,Meegaha Ela,833,833,1666,15
LK2209110,Bowathenna Watta,833,833,1666,15
LK2209115,Koombiyangahaela,833,833,1666,15
LK2209120,Millagahamula Thenna,833,833,1666,15
LK2209125,Medapihilla,833,833,1666,15
LK2209130,Kadawatha,833,833,1666,15
LK2209135,Galporugolla,833,833,1666,15
LK2209140,Elagamuwa,833,833,1666,15
LK2209145,Kongahawela,833,833,1666,15
LK2209150,Rajawela,833,833,1666,15
LK2209155,Ganimayaya,833,833,1666,15
LK2209160,Moragahamada,833,833,1666,15
LK2209165,Pilihudugolla Pahalagama,833,833,1666,15
LK2209170,Pilihudugolla Ihalagama,833,833,1666,15
LK2209175,Arangala,833,833,1666,15
LK2209180,Habaragahamada,833,833,1666,15
LK2209185,Elhena,833,833,1666,15
LK2209190,Diyankaduwa,833,833,1666,15
LK2209195,Alugolla,833,833,1666,15
LK2209200,Nalanda,833,833,1666,15
LK2209205,Wambatuyaya,833,833,1666,15
LK2209210,Meegolla,833,833,1666,15
LK2209215,Ududeniya,833,833,1666,15
LK2209220,Hapugasyaya,833,833,1666,15
LK2209225,Lihinipitiya,833,833,1666,15
LK2209230,Senagama,833,833,1666,15
LK2209235,Andawala,833,833,1666,15
LK2209240,Opalgala,833,833,1666,15
LK2209245,Ambana,833,833,1666,15
LK2209250,Moragolla,833,833,1666,15
LK2209255,Galboda,833,833,1666,15
LK2209260,Kambarawa,833,833,1666,15
LK2212,Pallepola,43333,43333,86666,15
LK2212005,Janakagama,985,985,1970,15
LK2212010,Nilannoruwa Colony,985,984,1969,15
LK2212015,Aluthgama,985,984,1969,15
LK2212020,Demada Oya,985,984,1969,15
LK2212025,Mananwatta,985,984,1969,15
LK2212030,Nilannoruwa,985,984,1969,15
LK2212035,Thalakiriyawa,985,984,1969,15
LK2212040,Kirioruwa,985,984,1969,15
LK2212045,Kosgolla,985,984,1969,15
LK2212050,Nagahapola,985,984,1969,15
LK2212055,Bomeruwa,985,984,1969,15
LK2212060,Kobbevehera,985,984,1969,15
LK2212065,Millawana Pahalagama,985,984,1969,15
LK2212070,Millawana Medagama,985,984,1969,15
LK2212075,Kandewatta,985,984,1969,15
LK2212080,Mahayayawatta,985,984,1969,15
LK2212085,Medalanda,985,984,1969,15
LK2212090,Walmoruwa,985,984,1969,15
LK2212095,Moragaspitiya,985,984,1969,15
LK2212100,Akuramboda,985,984,1969,15
LK2212105,Dewarammulla,985,984,1969,15
LK2212110,Millawana Ihalagama,985,984,1969,15
LK2212115,Ambokka,985,984,1969,15
LK2212120,Maningamuwa West,985,984,1969,15
LK2212125,Maningamuwa East,985,984,1969,15
LK2212130,Koswatta,985,984,1969,15
LK2212135,Ekamuthugama,985,984,1969,15
LK2212140,Ambokudena,985,984,1969,15
LK2212145,Koholanwala,985,984,1969,15
LK2212150,Udurampelessa,985,984,1969,15
LK2212155,Ehelepola,985,984,1969,15
LK2212160,Pallepola North,985,984,1969,15
LK2212165,Monaravila,985,984,1969,15
LK2212170,Galahitiyagama,985,984,1969,15
LK2212175,Rusigama Ihalagama,985,984,1969,15
LK2212180,Rusigama Pahalagama,985,984,1969,15
LK2212185,Pallepola South,985,984,1969,15
LK2212190,Kinigama,985,984,1969,15
LK2212195,Paldeniya,985,984,1969,15
LK2212200,Dodamgasyaya,985,984,1969,15
LK2212205,Ariyagama,985,984,1969,15
LK2212210,Polwatta,985,984,1969,15
LK2212215,Thembilideniya North,985,984,1969,15
LK2212220,Dimbulgamuwa,985,984,1969,15
LK2215,Yatawatta,43333,43333,86666,15
LK2215005,Udagama West,788,788,1576,15
LK2215010,Selagama,788,787,1575,15
LK2215015,Selagama East,788,787,1575,15
LK2215020,Thembilideniya,788,787,1575,15
LK2215025,Mathale North,788,787,1575,15
LK2215030,Kavudupelella,788,787,1575,15
LK2215035,Mahawela,788,787,1575,15
LK2215040,Mahawela West,788,787,1575,15
LK2215045,Delgolla,788,787,1575,15
LK2215050,Galagama,788,787,1575,15
LK2215055,Nagolla,788,787,1575,15
LK2215060,Udagama,788,787,1575,15
LK2215065,Urulewatta,788,787,1575,15
LK2215070,Yatawatta,788,787,1575,15
LK2215075,Mediyapola,788,787,1575,15
LK2215080,Nikagolla,788,787,1575,15
LK2215085,Nikagolla North,788,787,1575,15
LK2215090,Dikkumbura West,788,787,1575,15
LK2215095,Rathalawewa,788,787,1575,15
LK2215100,Dikkumbura,788,787,1575,15
LK2215105,Wattegedara,788,787,1575,15
LK2215110,Galaliyadda,788,787,1575,15
LK2215115,Muruthawatta,788,787,1575,15
LK2215120,Deevilla North,788,787,1575,15
LK2215125,Deevilla,788,787,1575,15
LK2215130,Dangan Place,788,787,1575,15
LK2215135,Alokagama,788,787,1575,15
LK2215140,Walpola,788,787,1575,15
LK2215145,Maligathenna,788,787,1575,15
LK2215155,Ambanpola,788,787,1575,15
LK2215160,Lakshahena,788,787,1575,15
LK2215165,Deevilla South,788,787,1575,15
LK2215170,Gammulla,788,787,1575,15
LK2215175,Mottuwela,788,787,1575,15
LK2215180,Idangama,788,787,1575,15
LK2215185,Udasgiriya,788,787,1575,15
LK2215190,Ethipallawala,788,787,1575,15
LK2215195,Aluthgama North,788,787,1575,15
LK2215200,Aluthgama,788,787,1575,15
LK2215205,Pamunuwa,788,787,1575,15
LK2215210,Walawela,788,787,1575,15
LK2215215,Unaweruwa,788,787,1575,15
